,usrec,unrate,cpiaucsl,indpro,m2sl,wtisplc,icsa,houst,gs10,tb3ms,baa,ppiaco,usalolitoaastsam,sp500,precio_oro
1982-12-31,-0.36907715821755854,2.7787661736520772,-0.7338499605328022,-1.1383354410959596,-0.7346633514468323,-0.20788012497423017,0.463472551136175,-0.32974146639407775,1.5183576142231248,1.0565576109992572,2.082457515970777,-0.5237140762941469,-1.2816815423001562,-0.7322069848555032,-0.3634083624266923
1983-01-31,-0.36907715821755854,2.5504791885714067,-0.7313720275256352,-1.1012117658443739,-0.7259661993507532,-0.22597308267722727,0.5151317059428662,0.38585211773230077,1.4918779575193721,1.0320424904256182,2.0135474278964796,-0.5285093922670152,-0.8961815342013375,-0.7289164332593128,-0.3113828792141058
1983-02-28,-0.36907715821755854,2.5504791885714067,-0.730133061022052,-1.113945581072401,-0.719886321063027,-0.3024414322144229,0.4339530341037801,0.671583831535413,1.5779368418065702,1.1086522422182399,2.0169929323001945,-0.5237140762941469,-0.47745040555665896,-0.726967528282308,-0.29752450097318855
1983-03-31,-0.36907715821755854,2.493407442301239,-0.7288940945184686,-1.0969261432584667,-0.7168951509963382,-0.30687932750006364,0.4339530341037801,0.43642410247621444,1.5084277429592174,1.182197603939157,1.8998457825738897,-0.5253125149517696,-0.04635668780039957,-0.7235075024719563,-0.398478544097585
1983-04-30,-0.36907715821755854,2.4363356960310707,-0.7202213289933848,-1.0711827054082697,-0.7147167988825538,-0.24577292318239402,0.4671624907652244,0.0975918046919928,1.4720182149915568,1.1392961429352892,1.7895896416550146,-0.5253125149517696,0.3745643754004317,-0.7154082426103937,-0.37984043948377993
1983-05-31,-0.36907715821755854,2.379263949760903,-0.7152654629790511,-1.058758643099818,-0.7123596268191306,-0.26659689336886244,0.3343246641194471,0.8662859727994807,1.4653983008156186,1.133167362791879,1.7206795535807178,-0.5189187603212786,0.7616760675699714,-0.7168487357195479,-0.37258600271072834
1983-06-30,-0.36907715821755854,2.379263949760903,-0.7127875299718842,-1.0460672597785823,-0.7106689654770891,-0.23245923732547158,0.29004538857085466,0.7575562056000663,1.620966283950169,1.3170307670941717,1.8171536768847334,-0.5157218830060329,1.0927757818051553,-0.713141572135007,-0.4081794088662271
1983-07-31,-0.36907715821755854,1.97976172586973,-0.7078316639575507,-1.0150240767701695,-0.7088319969035247,-0.20992838433683358,0.19041701858652169,0.8890433659342418,1.7963940096125353,1.4058980791736135,1.8240446856921635,-0.5109265670331646,1.3566884872209046,-0.7167286955250045,-0.4222216227368708
1983-08-31,-0.36907715821755854,2.0368334721398975,-0.7041147644468005,-0.9900019813354223,-0.7073364118701804,-0.20139397032598588,0.23100635450606477,1.2051182705837025,1.9519619927470857,1.4855722210379405,1.9101822957850347,-0.5029343737450507,1.5536737040652546,-0.7154294255403346,-0.4034279648979126
1983-09-30,-0.36907715821755854,1.865618233329394,-0.7003978649360503,-0.9588696913227481,-0.7058408268368359,-0.2287040951606986,0.19410695821557106,0.6993984231445656,1.8857628509877027,1.3813829585999746,1.8791727561516012,-0.4997374964298051,1.6975100535460066,-0.7142501849755745,-0.4096500939040387
1983-10-31,-0.36907715821755854,1.6373312482487243,-0.6954419989217168,-0.9422660861953671,-0.7032398093875413,-0.25260045439107215,0.14982768266697863,0.712041419330544,1.8493533230200414,1.271064916018599,1.8481632165181676,-0.49654061911455943,1.793554629948562,-0.7160296265130515,-0.4353870820657422
1983-11-30,-0.36907715821755854,1.4661160094382208,-0.6917250994109666,-0.9325067476334001,-0.7011102263509312,-0.272058918335805,0.12768804489268243,0.8890433659342418,1.8990026793395791,1.3078375968790572,1.8998457825738897,-0.49813905777218237,1.8455242662765523,-0.7140171727462238,-0.45221511278685617
1983-12-31,-0.36907715821755854,1.351972516897886,-0.6880081999002162,-0.9214702086770197,-0.699289514136425,-0.29254151196183953,0.03174961453739881,0.6437692399262606,1.9453420785711475,1.3813829585999746,1.9480828442258977,-0.4949421804569367,1.8548185039428104,-0.715055179411866,-0.44282535446852034
1984-01-31,-0.36907715821755854,1.1807572780873827,-0.6793354343751326,-0.877379214330325,-0.6968998293548856,-0.27717956674231353,0.0022300975050038516,1.1722464805001584,1.892382765163641,1.350739057882926,1.9136278001887495,-0.4853515485111999,1.8243119926157836,-0.7161284837776539,-0.4675017524587251
1984-02-29,-0.36907715821755854,1.0666137855470472,-0.6731406018572155,-0.8674798504759473,-0.6936485575432673,-0.26164693324257077,-0.07525863470503291,2.090128003602192,1.9486520356591166,1.4089624692453184,1.8929547737664603,-0.4805562325383316,1.7467662276368467,-0.7206123907088093,-0.4461909606127431
1984-03-31,-0.36907715821755854,1.0666137855470472,-0.6694237023464652,-0.8564008796127754,-0.6908849765033918,-0.240618137119842,-0.08263851396313165,0.5805542589963685,2.107529975881637,1.5407312423286281,2.0307749499150543,-0.46936716193497197,1.6173735615228375,-0.7191154061949346,-0.4344537627148234
1984-04-30,-0.36907715821755854,1.00954203927688,-0.6644678363321317,-0.8429457219692987,-0.6882026772588067,-0.24549982193404693,0.042819433424546915,1.055930915589157,2.210138645608681,1.592825873547611,2.141031090833929,-0.4677687232773493,1.441980976841762,-0.7185010689027455,-0.45268177246231556
1984-05-31,-0.36907715821755854,0.838326800466377,-0.6619899033249649,-0.8305301460422052,-0.6861868887356032,-0.2488453122262992,-0.03466929878548984,0.8612287743250894,2.4683152984702756,1.6357273345514798,2.2891877801936675,-0.4661702846197266,1.2404986500689523,-0.725209269674772,-0.4582958297701158
1984-06-30,-0.36907715821755854,0.7241833079260416,-0.659511970317798,-0.8220946829721224,-0.6843986892392132,-0.26772343601829435,-0.012529661011193627,1.0357021216915916,2.5179646547898136,1.647984894838299,2.395998416708828,-0.4677687232773493,1.0292665277885316,-0.7233521645772671,-0.45787159370151626
